comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
eb7e4cdf-cdbe-44f6-ac8a-97d25d4b3305,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Location: Kanpur district, near main market.",2024-06-17T14:02:08,user3413@example.com,Kanpur,10.871537,76.584778,Urban Planning,email,support,other,medium,Kanpur,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। location: kanpur district, near main market.",Kanpur,location kanpur district near main market
27a1a60e-734b-401f-bab7-2dd422de4974,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2025-07-06T00:24:17,user2825@example.com,Varanasi,27.620788,73.073005,Healthcare,email,neutral,praise,medium,Varanasi,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Varanasi,
d9482753-182d-495b-9b68-e7fb795430fb,Complaint — local offices were unresponsive last time.,2025-10-22T12:54:16,user303@example.com,Thiruvananthapuram,11.64556,70.697052,Housing,pdf,support,complaint,medium,Thiruvananthapuram,complaint — local offices were unresponsive last time.,Thiruvananthapuram,complaint local offices were unresponsive last time
9a70dacb-8911-48c8-8b8c-70c1869c20a4,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Location: Jodhpur district, near main market.",2024-07-10T10:23:58,user3015@example.com,Jodhpur,25.242771,68.956081,Housing,social_media,neutral,praise,low,Jodhpur,"न्युट्रल, कृपया विस्तृत बजट साझा करें। location: jodhpur district, near main market.",Jodhpur,location jodhpur district near main market
dd4d6520-2a0d-48e1-89fb-68e49a60c9fc,"Complaint: lack of transparency in beneficiary selection. Location: Agra district, near main market.",2024-03-13T01:01:45,user2687@example.com,Agra,27.901963,71.60913,Housing,pdf,neutral,complaint,medium,Agra,"complaint: lack of transparency in beneficiary selection. location: agra district, near main market.",Agra,complaint lack of transparency in beneficiary selection location agra district near main market
b5fb5f3e-b8c3-443e-87a4-960d535ead41,The draft ignores existing local problems; please revise.,2025-04-14T21:51:43,user3328@example.com,Kanpur,,,Agriculture,pdf,neutral,complaint,medium,Kanpur,the draft ignores existing local problems; please revise.,Kanpur,the draft ignores existing local problems please revise
79bf80d2-cef0-478b-90bc-e9b1f506e5d8,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Regards, citizen.",2025-10-26T04:32:31,user3048@example.com,Bengaluru,19.344893,80.101897,Education,social_media,support,other,low,Bengaluru,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। regards, citizen.",Bengaluru,citizen
c7c3e991-4a9a-4b61-8a63-062105e595bd,"This will increase costs and negatively affect the Housing sector. Oppose. Location: Hyderabad district, near main market.",2025-05-07T21:36:38,user1758@example.com,Hyderabad,26.27085,70.35522,Housing,whatsapp,oppose,other,medium,,"this will increase costs and negatively affect the housing sector. oppose. location: hyderabad district, near main market.",Hyderabad,this will increase costs and negatively affect the housing sector oppose location hyderabad district near main market
8ff37ce9-2595-4f37-9b31-e0b5b4dae907,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Thank you for considering.,2025-04-12T13:42:04,user532@example.com,,,,Transportation,whatsapp,support,other,medium,Bhopal,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। thank you for considering.,Bhopal,for considering
a688db04-2c94-46a6-9a1b-25249011d070,Praise: well drafted and addresses core issues.,2024-04-01T01:22:40,user707@example.com,"Bengaluru, near river",19.445548,77.348117,Agriculture,portal,neutral,praise,medium,,praise: well drafted and addresses core issues.,Bengaluru,praise well drafted and addresses core issues
54cd9e22-4d81-4610-8510-f652fd8a0dc9,Oppose — lacks clear implementation plan for rural areas. Thank you for considering.,2025-03-23T22:41:56,user1491@example.com,Raipur,14.890296,85.559203,Urban Planning,email,oppose,other,medium,,oppose — lacks clear implementation plan for rural areas. thank you for considering.,Raipur,oppose lacks clear implementation plan for rural areas for considering
260b12a0-f63a-41dc-8e98-c75d97c7c530,How will this be funded? Please clarify the financing model.,2025-03-20T15:08:55,user4513@example.com,Jodhpur,,,Healthcare,pdf,oppose,question,high,Jodhpur,how will this be funded? please clarify the financing model.,Jodhpur,how will this be funded please clarify the financing model
75c5702d-e00c-4716-9d63-f77486f98b72,This will increase costs and negatively affect the Healthcare sector. Oppose. Thank you for considering.,2025-08-27T16:20:27,user666@example.com,Visakhapatnam,,,Healthcare,portal,oppose,suggestion,low,Visakhapatnam,this will increase costs and negatively affect the healthcare sector. oppose. thank you for considering.,Visakhapatnam,this will increase costs and negatively affect the healthcare sector oppose for considering
55925a80-eabd-4985-9686-aee9f05928ae,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,2024-11-13T14:49:12,user491@example.com,Mumbai,12.897558,84.146986,Transportation,email,neutral,complaint,medium,Mumbai,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,Mumbai,
a1873b43-64cb-48a2-b26b-66dc4a798b43,What are the eligibility criteria for beneficiaries?,2024-06-22T17:32:58,user794@example.com,Bengaluru Urban,14.382318,77.329451,Housing,portal,oppose,question,medium,Bengaluru Urban,what are the eligibility criteria for beneficiaries?,Bengaluru Urban,what are the eligibility criteria for beneficiaries
3e04e220-1d22-4fbd-8d45-a0cf3a5162fc,This draft is a positive step for Energy. Strongly in favor.,2025-09-07T09:11:47,user4075@example.com,Surat,11.186848,87.919388,Energy,portal,support,other,high,Surat,this draft is a positive step for energy. strongly in favor.,Surat,this draft is a positive step for energy strongly in favor
eb69f753-2e6d-4bb2-9919-efe1030e9bfc,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,2024-07-04T07:33:28,user2997@example.com,Patna,8.163548,70.149942,Transportation,social_media,support,complaint,medium,Patna,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,Patna,
0345abaf-6190-43d5-bbfd-834d8924d446,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,2025-07-10T11:30:13,user2778@example.com,Ahmedabad,10.37622,87.501656,Transportation,whatsapp,oppose,question,low,Ahmedabad,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,Ahmedabad,
ca3e940a-a68f-43b3-b404-22923f425ff5,Add a monitoring committee with district representation.,2025-10-13T23:24:22,user2610@example.com,Bengaluru Urban,,,Energy,email,oppose,suggestion,medium,Bengaluru Urban,add a monitoring committee with district representation.,Bengaluru Urban,add a monitoring committee with district representation
9edf050a-c8d2-4847-be92-3a2f1667c328,"Appreciate the effort; this is much needed. Location: Pune district, near main market.",2025-09-02T12:01:56,user219@example.com,Pune,16.330805,74.153557,Housing,whatsapp,oppose,praise,medium,,"appreciate the effort; this is much needed. location: pune district, near main market.",Pune,appreciate the effort this is much needed location pune district near main market
cc28c23e-5465-4f8f-a8e7-4c6bc31df3ef,"यह चर्चा मेरे मामले से संबंधित नहीं है। Thank you for considering. Location: Thiruvananthapuram district, near main market.",2025-04-28T10:15:40,user3362@example.com,Thiruvananthapuram,8.378747,74.27385,Transportation,whatsapp,neutral,off-topic,low,,"यह चर्चा मेरे मामले से संबंधित नहीं है। thank you for considering. location: thiruvananthapuram district, near main market.",Thiruvananthapuram,for considering location thiruvananthapuram district near main market
19738f5b-e762-484a-917f-a92db37e7d91,शाबाश! यह नीति सही दिशा में है।,2024-09-05T03:53:44,user2166@example.com,Raipur,,,Education,whatsapp,neutral,praise,medium,,शाबाश! यह नीति सही दिशा में है।,Raipur,
fa3451e8-b5fc-431d-a829-a678b5b434ec,Support — good move. Please implement it quickly.,2025-05-20T05:37:52,user2358@example.com,Mumbai,17.596068,79.209752,Environment,portal,support,other,medium,Mumbai,support — good move. please implement it quickly.,Mumbai,support good move please implement it quickly
03113a9b-4010-4f67-b2a6-1b1abb7525c0,"Neutral. Could you share examples from other districts where this worked? Thank you for considering. Location: Agra district, near main market.",2024-07-08T23:24:10,user4605@example.com,Agra,22.94677,72.279736,Housing,pdf,neutral,other,high,Agra,"neutral. could you share examples from other districts where this worked? thank you for considering. location: agra district, near main market.",Agra,neutral could you share examples from other districts where this worked for considering location agra district near main market
47e1abcc-3a68-479f-846b-cf5e6a5086b0,"Support from this district; it addresses key issues in Transportation. Regards, citizen. Location: Ahmedabad district, near main market.",2025-11-15T13:01:56,user1294@example.com,"Ahmedabad, near river",21.62384,70.749341,Transportation,social_media,support,other,medium,Ahmedabad,"support from this district; it addresses key issues in transportation. regards, citizen. location: ahmedabad district, near main market.",Ahmedabad,support from this district it addresses key issues in transportation citizen location ahmedabad district near main market
cc863268-f93c-4def-b10e-6f3975022ddc,Oppose. The draft ignores ground realities and lacks budget provisions.,2025-10-17T16:25:31,user1435@example.com,Bhopal,19.482667,78.703046,Urban Planning,social_media,oppose,other,low,Bhopal,oppose. the draft ignores ground realities and lacks budget provisions.,Bhopal,oppose the draft ignores ground realities and lacks budget provisions
2c17159a-2aab-490b-a8bc-7fdb96faba8b,"Neutral. Could you share examples from other districts where this worked? Location: Jodhpur district, near main market.",2025-01-15T10:11:17,user4047@example.com,"Jodhpur, near river",27.659878,73.691233,Energy,email,neutral,suggestion,low,Jodhpur,"neutral. could you share examples from other districts where this worked? location: jodhpur district, near main market.",Jodhpur,neutral could you share examples from other districts where this worked location jodhpur district near main market
